,code_name,full_name,first_name,second_name,abbreviated_name,locations,location_number
1154,359786.13,Staphylococcus aureus subsp. aureus JH9,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35
1155,568703.9,Lactobacillus rhamnosus GG,Lactobacillus,rhamnosus,Lactobacillus rhamnosus,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25
1156,345072.13,Vibrio cholerae MO10,Vibrio,cholerae,Vibrio cholerae,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18
1157,595536.4,Methylosinus trichosporium OB3b,Methylosinus,trichosporium,Methylosinus trichosporium,water;lagoon;spring;soil;surface;lake,6
1158,527028.3,Bacillus thuringiensis serovar pulsiensis BGSC 4CC1,Bacillus,thuringiensis,Bacillus thuringiensis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
1159,393131.3,Listeria monocytogenes J2818,Listeria,monocytogenes,Listeria monocytogenes,milk;sludge;water;soil;run,5
1160,393131.7,Listeria monocytogenes J2818,Listeria,monocytogenes,Listeria monocytogenes,milk;sludge;water;soil;run,5
1161,526979.3,Bacillus cereus 95/8201,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
1162,526985.3,Bacillus cereus Rock3-42,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
1163,340184.3,Escherichia coli B7A,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13
1164,340184.6,Escherichia coli B7A,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13
1165,423212.4,Legionella pneumophila 2300/99 Alcoy,Legionella,pneumophila,Legionella pneumophila,water;well;soil;surface;biofilm,5
1166,469606.3,Fusobacterium sp. 4_1_13,Fusobacterium,sp.,Fusobacterium sp.,mouth;blood;air;sediment;volcano,5
1167,527012.3,Yersinia kristensenii ATCC 33638,Yersinia,kristensenii,Yersinia kristensenii,surface;river;soil;faeces;sludge,5
1168,297245.6,Legionella pneumophila str. Lens,Legionella,pneumophila,Legionella pneumophila,water;well;soil;surface;biofilm,5
1169,557433.4,Lactobacillus reuteri JCM 1112,Lactobacillus,reuteri,Lactobacillus reuteri,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25
1170,557433.3,Lactobacillus reuteri JCM 1112,Lactobacillus,reuteri,Lactobacillus reuteri,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25
1171,380749.5,Hydrogenobaculum sp. Y04AAS1,Hydrogenobaculum,sp.,Hydrogenobaculum sp.,spring;basin,2
1172,380749.4,Hydrogenobaculum sp. Y04AAS1,Hydrogenobaculum,sp.,Hydrogenobaculum sp.,spring;basin,2
1173,640511.6,Burkholderia sp. CCGE1002,Burkholderia,sp.,Burkholderia sp.,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25
1174,386043.9,Listeria welshimeri serovar 6b str. SLCC5334,Listeria,welshimeri,Listeria welshimeri,milk;sludge;water;soil;run,5
1175,386043.6,Listeria welshimeri serovar 6b str. SLCC5334,Listeria,welshimeri,Listeria welshimeri,milk;sludge;water;soil;run,5
1176,553568.3,Staphylococcus aureus A6224,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35
1177,224911.1,Bradyrhizobium japonicum USDA 110,Bradyrhizobium,japonicum,Bradyrhizobium japonicum,river;soil;forest;air;water;biofilm,6
1178,224911.5,Bradyrhizobium japonicum USDA 110,Bradyrhizobium,japonicum,Bradyrhizobium japonicum,river;soil;forest;air;water;biofilm,6
1179,749521.3,Enterococcus faecium TX0133A,Enterococcus,faecium,Enterococcus faecium,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21
1180,340100.3,Bordetella petrii DSM 12804,Bordetella,petrii,Bordetella petrii,soil;ocean;sea,3
1181,511145.12,Escherichia coli str. K-12 substr. MG1655,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13
1182,138119.3,Desulfitobacterium sp. Y51,Desulfitobacterium,sp.,Desulfitobacterium sp.,mine;soil,2
1183,255470.3,Dehalococcoides sp. CBDB1,Dehalococcoides,sp.,Dehalococcoides sp.,biofilm;sediment;aquifer;sludge;wetland,5
1184,391008.4,Stenotrophomonas maltophilia R551-3,Stenotrophomonas,maltophilia,Stenotrophomonas maltophilia,pond;lake;tannery;soil;field;sludge;river;beef;rhizosphere;air;sea;mucus;biofilm;aquifer;surface;waste;rock;gut;glacier;compost;beer;blood;forest;water;sugar;cave;ocean;sewage,28
1185,391008.3,Stenotrophomonas maltophilia R551-3,Stenotrophomonas,maltophilia,Stenotrophomonas maltophilia,pond;lake;tannery;soil;field;sludge;river;beef;rhizosphere;air;sea;mucus;biofilm;aquifer;surface;waste;rock;gut;glacier;compost;beer;blood;forest;water;sugar;cave;ocean;sewage,28
1186,667127.3,Klebsiella pneumoniae subsp. rhinoscleromatis ATCC 13884,Klebsiella,pneumoniae,Klebsiella pneumoniae,soil;sludge;gut;sediment;stream;river;faeces;rhizosphere;cave;mud;biofilm;must;leachate;water,14
1187,644968.4,Desulfovibrio sp. FW1012B,Desulfovibrio,sp.,Desulfovibrio sp.,sludge;aquifer;brine;soil;harbor;bioreactor;rhizosphere;mine;waste;reservoir;straw;lake;field;feces;pond;sediment;flat;borehole,18
1188,585144.3,Staphylococcus aureus subsp. aureus 58-424,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35
1189,555778.5,Halothiobacillus neapolitanus c2,Halothiobacillus,neapolitanus,Halothiobacillus neapolitanus,mine;compost;brine,3
1190,486624.3,Bacillus anthracis str. A0488,Bacillus,anthracis,Bacillus anthracis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
1191,453363.4,Streptococcus pneumoniae SP195,Streptococcus,pneumoniae,Streptococcus pneumoniae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16
1192,453363.3,Streptococcus pneumoniae SP195,Streptococcus,pneumoniae,Streptococcus pneumoniae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16
1193,400668.6,Marinomonas sp. MWYL1,Marinomonas,sp.,Marinomonas sp.,marsh;sea;oyster;sediment,4
1194,400668.8,Marinomonas sp. MWYL1,Marinomonas,sp.,Marinomonas sp.,marsh;sea;oyster;sediment,4
1195,469599.3,Fusobacterium sp. 2_1_31,Fusobacterium,sp.,Fusobacterium sp.,mouth;blood;air;sediment;volcano,5
1196,682148.3,Gardnerella vaginalis 5-1,Gardnerella,vaginalis,Gardnerella vaginalis,blood,1
1197,469585.3,Bacteroides sp. 1_1_14,Bacteroides,sp.,Bacteroides sp.,faeces;feces;leachate;waste;soil;sludge;bioreactor;cave,8
1198,682795.3,Acidobacterium sp. MP5ACTX8,Acidobacterium,sp.,Acidobacterium sp.,canyon;surface;gut;soil;sea;spring;harbor,7
1199,526986.3,Bacillus cereus Rock3-44,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
1200,146919.6,Salinibacter ruber,Salinibacter,ruber,Salinibacter ruber,ocean;lake;sea,3
1201,488538.3,alpha proteobacterium IMCC1322,alpha,proteobacterium,alpha proteobacterium,sludge;soil;lake;tundra;water;sea;biofilm;basin;waste;gut;surface;brine;sediment;pasture;bed;mine;canyon;sand;spring;river;hospital;garden;cave;lagoon;egg;travertine;bone;estuary;aquifer;mucus;harbor;seamount;field;marsh;pond;trench;ocean;ridge;reservoir;bog;mountain;wood;clam;rock,44
1202,595501.4,Streptococcus pneumoniae BS455,Streptococcus,pneumoniae,Streptococcus pneumoniae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16
1203,565637.4,Enterococcus faecalis T2,Enterococcus,faecalis,Enterococcus faecalis,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21
1204,556263.3,Fusobacterium sp. D12,Fusobacterium,sp.,Fusobacterium sp.,mouth;blood;air;sediment;volcano,5
1205,207559.3,Desulfovibrio desulfuricans G20,Desulfovibrio,desulfuricans,Desulfovibrio desulfuricans,sludge;aquifer;brine;soil;harbor;bioreactor;rhizosphere;mine;waste;reservoir;straw;lake;field;feces;pond;sediment;flat;borehole,18
1206,207559.7,Desulfovibrio desulfuricans subsp. desulfuricans str. G20,Desulfovibrio,desulfuricans,Desulfovibrio desulfuricans,sludge;aquifer;brine;soil;harbor;bioreactor;rhizosphere;mine;waste;reservoir;straw;lake;field;feces;pond;sediment;flat;borehole,18
1207,451754.5,Clostridium perfringens B str. ATCC 3626,Clostridium,perfringens,Clostridium perfringens,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30
1208,64091.1,Halobacterium sp. NRC-1,Halobacterium,sp.,Halobacterium sp.,lake;fish;rock,3
1209,195103.1,Clostridium perfringens ATCC 13124,Clostridium,perfringens,Clostridium perfringens,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30
1210,243277.1,Vibrio cholerae O1 biovar eltor str. N16961,Vibrio,cholerae,Vibrio cholerae,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18
1211,262724.1,Thermus thermophilus HB27,Thermus,thermophilus,Thermus thermophilus,spring;compost;hotspring;soil;surface;ocean;water;field,8
1212,262724.6,Thermus thermophilus HB27,Thermus,thermophilus,Thermus thermophilus,spring;compost;hotspring;soil;surface;ocean;water;field,8
1213,216593.1,Escherichia coli E2348/69,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13
1214,222523.6,Bacillus cereus ATCC 10987,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
1215,222523.1,Bacillus cereus ATCC 10987,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
1216,314269.3,Aurantimonas sp. SI85-9A1,Aurantimonas,sp.,Aurantimonas sp.,soil;sea;biofilm,3
1217,483215.6,Bacteroides finegoldii DSM 17565,Bacteroides,finegoldii,Bacteroides finegoldii,faeces;feces;leachate;waste;soil;sludge;bioreactor;cave,8
1218,465541.3,Streptomyces sp. Mg1,Streptomyces,sp.,Streptomyces sp.,soil;sediment;orchard;forest;mine;sea;compost;rhizosphere;landfill;lake;gut;biofilm;mud;ocean;fruit;field;desert;garden;channel;wetland;cabbage;cave;rock;air;food;water;pond;flat;dust;permafrost,30
1219,247633.3,marine gamma proteobacterium HTCC2143,marine,gamma,marine gamma,surface;ocean;sea;water;biofilm;stream;flat;sediment;lagoon;farm;mucus;bay,12
1220,439855.1,Escherichia coli SMS-3-5,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13
1221,656444.3,Escherichia coli TA280,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13
1222,412967.3,Vibrio cholerae MAK 757,Vibrio,cholerae,Vibrio cholerae,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18
1223,412967.9,Vibrio cholerae MAK 757,Vibrio,cholerae,Vibrio cholerae,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18
1224,500639.8,Enterobacter cancerogenus ATCC 35316,Enterobacter,cancerogenus,Enterobacter cancerogenus,soil;textile;mine;blood;rhizosphere;milk;fruit;gut;sea;food;lake;field;river;sludge;wetland;cave;egg;mouth;bacon;surface;sediment;forest;volcano;water;waste,25
1225,260799.14,Bacillus anthracis str. Sterne,Bacillus,anthracis,Bacillus anthracis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
1226,749538.3,Escherichia coli MS 116-1,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13
1227,391598.3,Flavobacteria bacterium BAL38,Flavobacteria,bacterium,Flavobacteria bacterium,water;soil;lake;sea;straw;rhizosphere;sediment;field;ocean;lagoon;surface;glacier;estuary;marsh;mouth,15
1228,673265.4,Pseudomonas syringae pv. tomato NCPPB 1108,Pseudomonas,syringae,Pseudomonas syringae,sea;soil;air;sludge;plateau;cave;lake;rhizosphere;river;water;gut;sewage;wetland;field;sediment;well;wwtp;ocean;stream;sandstone;biofilm;straw;glacier;mine;permafrost;fruit;spring;grassland;piggery;oil;mucus;aquifer;grove;spinach;harbor;waste;reservoir;lagoon;surface;beef;channel;rock;compost;pond;canal;cabbage;wash;elevation;wood;flat;beer;milk;sand;mud;egg;farm;garden;hole,58
1229,673198.4,Pseudomonas syringae pv. tomato Max13,Pseudomonas,syringae,Pseudomonas syringae,sea;soil;air;sludge;plateau;cave;lake;rhizosphere;river;water;gut;sewage;wetland;field;sediment;well;wwtp;ocean;stream;sandstone;biofilm;straw;glacier;mine;permafrost;fruit;spring;grassland;piggery;oil;mucus;aquifer;grove;spinach;harbor;waste;reservoir;lagoon;surface;beef;channel;rock;compost;pond;canal;cabbage;wash;elevation;wood;flat;beer;milk;sand;mud;egg;farm;garden;hole,58
1230,373384.1,Shigella flexneri 5 str. 8401,Shigella,flexneri,Shigella flexneri,gut;soil;river;reservoir;marsh,5
1231,373384.11,Shigella flexneri 5 str. 8401,Shigella,flexneri,Shigella flexneri,gut;soil;river;reservoir;marsh,5
1232,314267.6,Sulfitobacter sp. NAS-14.1,Sulfitobacter,sp.,Sulfitobacter sp.,biofilm;sea;ocean;sediment;soil;surface;water;rock;rhizosphere;clam,10
1233,314267.3,Sulfitobacter sp. NAS-14.1,Sulfitobacter,sp.,Sulfitobacter sp.,biofilm;sea;ocean;sediment;soil;surface;water;rock;rhizosphere;clam,10
1234,269801.1,Bacillus cereus G9241,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
1235,374463.5,Baumannia cicadellinicola str. Hc (Homalodisca coagulata),Baumannia,cicadellinicola,Baumannia cicadellinicola,orchard,1
1236,374463.4,Baumannia cicadellinicola str. Hc (Homalodisca coagulata),Baumannia,cicadellinicola,Baumannia cicadellinicola,orchard,1
1237,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,Klebsiella,pneumoniae,Klebsiella pneumoniae,soil;sludge;gut;sediment;stream;river;faeces;rhizosphere;cave;mud;biofilm;must;leachate;water,14
1238,272620.3,Klebsiella pneumoniae MGH 78578,Klebsiella,pneumoniae,Klebsiella pneumoniae,soil;sludge;gut;sediment;stream;river;faeces;rhizosphere;cave;mud;biofilm;must;leachate;water,14
1239,314608.4,Shewanella benthica KT99,Shewanella,benthica,Shewanella benthica,rhizosphere;sea;rock;flat;sediment;harbor;river;beef;waste;ocean;egg;gut;water;sludge;forest;fish;oil,17
1240,539329.3,Francisella philomiragia subsp. philomiragia ATCC 25015,Francisella,philomiragia,Francisella philomiragia,blood,1
1241,406562.5,Streptococcus pneumoniae SP19-BS75,Streptococcus,pneumoniae,Streptococcus pneumoniae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16
