code_name,full_name,first_name,second_name,abbreviated_name,locations,location_number,file_name
565643.5,Enterococcus faecalis DS5,Enterococcus,faecalis,Enterococcus faecalis,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21,565643.5.txt
754256.7,Actinobacillus pleuropneumoniae serovar 6 str. Femo,Actinobacillus,pleuropneumoniae,Actinobacillus pleuropneumoniae,blood,1,754256.7.txt
754256.6,Actinobacillus pleuropneumoniae serovar 6 str. Femo,Actinobacillus,pleuropneumoniae,Actinobacillus pleuropneumoniae,blood,1,754256.6.txt
588581.3,Clostridium papyrosolvens DSM 2782,Clostridium,papyrosolvens,Clostridium papyrosolvens,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,588581.3.txt
663951.4,Staphylococcus aureus subsp. aureus TW20,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,663951.4.txt
167555.5,Prochlorococcus marinus str. NATL1A,Prochlorococcus,marinus,Prochlorococcus marinus,sea,1,167555.5.txt
167555.6,Prochlorococcus marinus str. NATL1A,Prochlorococcus,marinus,Prochlorococcus marinus,sea,1,167555.6.txt
281090.3,Leifsonia xyli subsp. xyli str. CTCB07,Leifsonia,xyli,Leifsonia xyli,gut;soil;biofilm;sea;ocean;wetland,6,281090.3.txt
637909.5,Streptococcus gallolyticus UCN34,Streptococcus,gallolyticus,Streptococcus gallolyticus,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,637909.5.txt
637385.3,Yersinia pestis D182038,Yersinia,pestis,Yersinia pestis,surface;river;soil;faeces;sludge,5,637385.3.txt
224326.1,Borrelia burgdorferi B31,Borrelia,burgdorferi,Borrelia burgdorferi,blood,1,224326.1.txt
350058.5,Mycobacterium vanbaaleni vanbaalenii PYR-1,Mycobacterium,vanbaaleni,Mycobacterium vanbaaleni,soil;water;blood;lake;biofilm;river;wash;lymph;sludge;sediment;bone;hospital;rock;air;mine;stream;permafrost;wetland,18,350058.5.txt
306263.1,Campylobacter lari RM2100,Campylobacter,lari,Campylobacter lari,faeces;blood;spring;river;sea,5,306263.1.txt
350058.8,Mycobacterium vanbaalenii PYR-1,Mycobacterium,vanbaalenii,Mycobacterium vanbaalenii,soil;water;blood;lake;biofilm;river;wash;lymph;sludge;sediment;bone;hospital;rock;air;mine;stream;permafrost;wetland,18,350058.8.txt
306263.5,Campylobacter lari RM2100,Campylobacter,lari,Campylobacter lari,faeces;blood;spring;river;sea,5,306263.5.txt
520452.3,Brucella abortus bv. 4 str. 292,Brucella,abortus,Brucella abortus,sludge;soil,2,520452.3.txt
746361.3,Lactococcus lactis subsp. cremoris NZ9000,Lactococcus,lactis,Lactococcus lactis,milk;biofilm;food;air;mucus;gut;cheese;meat;marsh;foam,10,746361.3.txt
314607.3,beta proteobacterium KB13,beta,proteobacterium,beta proteobacterium,lake;soil;sludge;sewage;water;mine;river;pasture;field;waste;gut;aquifer;cave;biofilm;pond;sediment;spring;plateau;surface;well;bed;sand;tundra;ridge;hotspring;sea;bog;estuary;seamount;wood;reservoir;glacier,32,314607.3.txt
879301.3,Lactobacillus iners LEAF 2053A-b,Lactobacillus,iners,Lactobacillus iners,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25,879301.3.txt
706437.3,Streptococcus anginosus F0211,Streptococcus,anginosus,Streptococcus anginosus,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,706437.3.txt
634504.3,Bartonella grahamii as4aup,Bartonella,grahamii,Bartonella grahamii,blood;bone,2,634504.3.txt
326297.1,Shewanella amazonensis SB2B,Shewanella,amazonensis,Shewanella amazonensis,rhizosphere;sea;rock;flat;sediment;harbor;river;beef;waste;ocean;egg;gut;water;sludge;forest;fish;oil,17,326297.10.txt
404218.5,Yersinia pestis biovar Antiqua str. UG05-0454,Yersinia,pestis,Yersinia pestis,surface;river;soil;faeces;sludge,5,404218.5.txt
685035.3,Citromicrobium bathyomarinum JL354,Citromicrobium,bathyomarinum,Citromicrobium bathyomarinum,sea,1,685035.3.txt
562982.3,Gemella moribillum M424,Gemella,moribillum,Gemella moribillum,mouth;water;biofilm;milk;air,5,562982.3.txt
579112.3,Vibrio cholerae M66-2,Vibrio,cholerae,Vibrio cholerae,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18,579112.3.txt
509169.3,Xanthomonas campestris pv. campestris str. B100,Xanthomonas,campestris,Xanthomonas campestris,sludge;lake;soil;surface;plateau;biofilm;tannery,7,509169.3.txt
641140.3,Brucella abortus str. 2308 A,Brucella,abortus,Brucella abortus,sludge;soil,2,641140.3.txt
321956.7,Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365,Lactobacillus,delbrueckii,Lactobacillus delbrueckii,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25,321956.7.txt
321956.5,Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365,Lactobacillus,delbrueckii,Lactobacillus delbrueckii,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25,321956.5.txt
557760.5,Rhodobacter sphaeroides KD131,Rhodobacter,sphaeroides,Rhodobacter sphaeroides,field;mud;soil;marsh;spring;water;sea;pond;river;estuary;sewage;sludge;sediment;straw;ocean;seamount;blood;silage;biofilm;lake,20,557760.5.txt
267747.1,Propionibacterium acnes KPA171202,Propionibacterium,acnes,Propionibacterium acnes,biofilm;gut;blood;sludge;mucus;volcano;milk;mine;surface,9,267747.1.txt
426430.6,Staphylococcus aureus subsp. aureus str. Newman,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,426430.6.txt
492476.4,Clostridium thermocellum DSM 4150,Clostridium,thermocellum,Clostridium thermocellum,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,492476.4.txt
426430.8,Staphylococcus aureus subsp. aureus str. Newman,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,426430.8.txt
656519.3,Halanaerobium sp. 'sapolanicus',Halanaerobium,sp.,Halanaerobium sp.,brine,1,656519.3.txt
565661.4,"Enterococcus faecium 1,231,408",Enterococcus,faecium,Enterococcus faecium,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21,565661.4.txt
573237.3,Chlamydia trachomatis D(s)2923,Chlamydia,trachomatis,Chlamydia trachomatis,sediment,1,573237.3.txt
572545.3,Clostridium thermocellum DSM 2360,Clostridium,thermocellum,Clostridium thermocellum,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,572545.3.txt
269796.9,Rhodospirillum rubrum ATCC 11170,Rhodospirillum,rubrum,Rhodospirillum rubrum,soil;reservoir;oil,3,269796.9.txt
306537.3,Corynebacterium jeikeium K411,Corynebacterium,jeikeium,Corynebacterium jeikeium,foam;urine;sewage;blood;surface;river;compost;feces;air;landfill;biofilm;bile;sea;sediment;soil,15,306537.3.txt
520466.3,Brucella melitensis bv. 3 str. Ether,Brucella,melitensis,Brucella melitensis,sludge;soil,2,520466.3.txt
398720.4,Leeuwenhoekiella blandensis MED217,Leeuwenhoekiella,blandensis,Leeuwenhoekiella blandensis,sea;water;ocean,3,398720.4.txt
527023.3,Bacillus thuringiensis serovar kurstaki str. T03a001,Bacillus,thuringiensis,Bacillus thuringiensis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,527023.3.txt
393124.1,Listeria monocytogenes FSL N3-165,Listeria,monocytogenes,Listeria monocytogenes,milk;sludge;water;soil;run,5,393124.10.txt
406556.4,Streptococcus pneumoniae SP3-BS71,Streptococcus,pneumoniae,Streptococcus pneumoniae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,406556.4.txt
406556.6,Streptococcus pneumoniae SP3-BS71,Streptococcus,pneumoniae,Streptococcus pneumoniae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,406556.6.txt
321314.4,Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67,Salmonella,enterica,Salmonella enterica,rhizosphere,1,321314.4.txt
316273.3,Xanthomonas campestris pv. vesicatoria str. 85-10,Xanthomonas,campestris,Xanthomonas campestris,sludge;lake;soil;surface;plateau;biofilm;tannery,7,316273.3.txt
440534.5,"Salmonella enterica subsp. enterica serovar 4,[5],12:i:- str. CVM23701",Salmonella,enterica,Salmonella enterica,rhizosphere,1,440534.5.txt
585057.6,Escherichia coli IAI39,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,585057.6.txt
585057.4,Escherichia coli IAI39,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,585057.4.txt
796620.3,Vibrio caribbenthicus ATCC BAA-2122,Vibrio,caribbenthicus,Vibrio caribbenthicus,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18,796620.3.txt
52598.3,Sulfitobacter sp. EE-36,Sulfitobacter,sp.,Sulfitobacter sp.,biofilm;sea;ocean;sediment;soil;surface;water;rock;rhizosphere;clam,10,52598.3.txt
52598.8,Sulfitobacter sp. EE-36,Sulfitobacter,sp.,Sulfitobacter sp.,biofilm;sea;ocean;sediment;soil;surface;water;rock;rhizosphere;clam,10,52598.8.txt
525278.3,Enterococcus faecalis TX1322,Enterococcus,faecalis,Enterococcus faecalis,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21,525278.3.txt
585156.3,Staphylococcus aureus subsp. aureus M1015,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,585156.3.txt
437701.3,Brucella sp. F5/99,Brucella,sp.,Brucella sp.,sludge;soil,2,437701.3.txt
655816.3,Bacillus subtilis subsp. spizizenii str. W23,Bacillus,subtilis,Bacillus subtilis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,655816.3.txt
559736.3,Xanthomonas campestris pv. vasculorum NCPPB702,Xanthomonas,campestris,Xanthomonas campestris,sludge;lake;soil;surface;plateau;biofilm;tannery,7,559736.3.txt
348776.4,Mycobacterium tuberculosis C,Mycobacterium,tuberculosis,Mycobacterium tuberculosis,soil;water;blood;lake;biofilm;river;wash;lymph;sludge;sediment;bone;hospital;rock;air;mine;stream;permafrost;wetland,18,348776.4.txt
435590.9,Bacteroides vulgatus ATCC 8482,Bacteroides,vulgatus,Bacteroides vulgatus,faeces;feces;leachate;waste;soil;sludge;bioreactor;cave,8,435590.9.txt
435590.6,Bacteroides vulgatus ATCC 8482,Bacteroides,vulgatus,Bacteroides vulgatus,faeces;feces;leachate;waste;soil;sludge;bioreactor;cave,8,435590.6.txt
435837.3,Staphylococcus hominis subsp. hominis C80,Staphylococcus,hominis,Staphylococcus hominis,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,435837.3.txt
526974.3,Bacillus cereus BDRD-ST24,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,526974.3.txt
325240.15,Shewanella baltica OS155,Shewanella,baltica,Shewanella baltica,rhizosphere;sea;rock;flat;sediment;harbor;river;beef;waste;ocean;egg;gut;water;sludge;forest;fish;oil,17,325240.15.txt
910312.3,Porphyromonas asaccharolytica PR426713P-I,Porphyromonas,asaccharolytica,Porphyromonas asaccharolytica,mouth;biofilm,2,910312.3.txt
164756.6,Mycobacterium sp. MCS,Mycobacterium,sp.,Mycobacterium sp.,soil;water;blood;lake;biofilm;river;wash;lymph;sludge;sediment;bone;hospital;rock;air;mine;stream;permafrost;wetland,18,164756.6.txt
465515.4,Micrococcus luteus NCTC 2665,Micrococcus,luteus,Micrococcus luteus,soil;sediment;valley;lake;permafrost;rock;stream;sea;gut;air;water;spring;dust;wetland;surface;estuary,16,465515.4.txt
451515.3,Staphylococcus aureus subsp. aureus USA300_FPR3757,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,451515.3.txt
479832.7,Clostridium difficile QCD-76w55,Clostridium,difficile,Clostridium difficile,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,479832.7.txt
209261.6,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,Salmonella,enterica,Salmonella enterica,rhizosphere,1,209261.6.txt
476213.4,Salmonella enterica subsp. enterica serovar Paratyphi C strain,Salmonella,enterica,Salmonella enterica,rhizosphere,1,476213.4.txt
209261.1,Salmonella enterica subsp. enterica serovar Typhi Ty2,Salmonella,enterica,Salmonella enterica,rhizosphere,1,209261.1.txt
404974.3,Vibrio cholerae AM-19226,Vibrio,cholerae,Vibrio cholerae,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18,404974.3.txt
404974.7,Vibrio cholerae AM-19226,Vibrio,cholerae,Vibrio cholerae,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18,404974.7.txt
261594.1,Bacillus anthracis str. 'Ames Ancestor',Bacillus,anthracis,Bacillus anthracis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,261594.1.txt
360105.8,Campylobacter curvus 525.92,Campylobacter,curvus,Campylobacter curvus,faeces;blood;spring;river;sea,5,360105.8.txt
360105.6,Campylobacter curvus 525.92,Campylobacter,curvus,Campylobacter curvus,faeces;blood;spring;river;sea,5,360105.6.txt
439842.7,Salmonella enterica subsp. enterica serovar Kentucky str. CVM29188,Salmonella,enterica,Salmonella enterica,rhizosphere,1,439842.7.txt
754255.3,Actinobacillus pleuropneumoniae serovar 4 str. M62,Actinobacillus,pleuropneumoniae,Actinobacillus pleuropneumoniae,blood,1,754255.3.txt
428126.7,Clostridium spiroforme DSM 1552,Clostridium,spiroforme,Clostridium spiroforme,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,428126.7.txt
198214.1,Shigella flexneri 2a str. 301,Shigella,flexneri,Shigella flexneri,gut;soil;river;reservoir;marsh,5,198214.1.txt
696125.3,Bartonella clarridgeiae 73,Bartonella,clarridgeiae,Bartonella clarridgeiae,blood;bone,2,696125.3.txt
192952.1,Methanosarcina mazei Go1,Methanosarcina,mazei,Methanosarcina mazei,rock;sea;bioreactor;field,4,192952.1.txt
267409.1,Listeria monocytogenes str. 1/2a F6854,Listeria,monocytogenes,Listeria monocytogenes,milk;sludge;water;soil;run,5,267409.1.txt
228399.1,Actinobacillus pleuropneumoniae serovar 1 str. 4074,Actinobacillus,pleuropneumoniae,Actinobacillus pleuropneumoniae,blood,1,228399.1.txt
585524.3,Lactobacillus amylolyticus DSM 11664,Lactobacillus,amylolyticus,Lactobacillus amylolyticus,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25,585524.3.txt
228399.4,Actinobacillus pleuropneumoniae serovar 1 str. 4074,Actinobacillus,pleuropneumoniae,Actinobacillus pleuropneumoniae,blood,1,228399.4.txt
575564.3,Acinetobacter sp. RUH2624,Acinetobacter,sp.,Acinetobacter sp.,soil;mucus;lake;sediment;surface;gut;river;sludge;rhizosphere;field;sea;waste;volcano;ocean;water;wetland;air;biofilm;mine;mouth;aquifer;milk;beer;sewage;elevation;harbor;stream;blood,28,575564.3.txt
556260.3,Bacteroides sp. D4,Bacteroides,sp.,Bacteroides sp.,faeces;feces;leachate;waste;soil;sludge;bioreactor;cave,8,556260.3.txt
373665.6,Yersinia pestis biovar Orientalis str. IP275,Yersinia,pestis,Yersinia pestis,surface;river;soil;faeces;sludge,5,373665.6.txt
138119.41,Desulfitobacterium hafniense Y51,Desulfitobacterium,hafniense,Desulfitobacterium hafniense,mine;soil,2,138119.41.txt
178306.1,Pyrobaculum aerophilum str. IM2,Pyrobaculum,aerophilum,Pyrobaculum aerophilum,spring,1,178306.1.txt
360117.3,Coxiella burnetii RSA 334,Coxiella,burnetii,Coxiella burnetii,soil,1,360117.3.txt
243230.17,Deinococcus radiodurans R1,Deinococcus,radiodurans,Deinococcus radiodurans,soil;dust;hole;water;waste;sand;air;biofilm;stream;pond,10,243230.17.txt
573062.4,Thermoanaerobacter sp. X513,Thermoanaerobacter,sp.,Thermoanaerobacter sp.,field;spring;bioreactor;waste,4,573062.4.txt
190650.5,Caulobacter crescentus CB15,Caulobacter,crescentus,Caulobacter crescentus,lake;water;soil;sea;rhizosphere;plateau;sediment;field,8,190650.5.txt
585203.3,Streptococcus mitis SK564,Streptococcus,mitis,Streptococcus mitis,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,585203.3.txt
749219.3,Moraxella catarrhalis RH4,Moraxella,catarrhalis,Moraxella catarrhalis,sediment;biofilm;wetland;water;lake;river,6,749219.3.txt
588857.3,Thermoanaerobacter sp. X561,Thermoanaerobacter,sp.,Thermoanaerobacter sp.,field;spring;bioreactor;waste,4,588857.3.txt
205921.4,Streptococcus agalactiae A909,Streptococcus,agalactiae,Streptococcus agalactiae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,205921.4.txt
205921.3,Streptococcus agalactiae A909,Streptococcus,agalactiae,Streptococcus agalactiae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,205921.3.txt
526225.5,Geodermatophilus obscurus DSM 43160,Geodermatophilus,obscurus,Geodermatophilus obscurus,sediment,1,526225.5.txt
526225.7,Geodermatophilus obscurus DSM 43160,Geodermatophilus,obscurus,Geodermatophilus obscurus,sediment,1,526225.7.txt
663886.3,Mycobacterium tuberculosis KZN R506,Mycobacterium,tuberculosis,Mycobacterium tuberculosis,soil;water;blood;lake;biofilm;river;wash;lymph;sludge;sediment;bone;hospital;rock;air;mine;stream;permafrost;wetland,18,663886.3.txt
675516.3,Mycobacterium tuberculosis SUMu005,Mycobacterium,tuberculosis,Mycobacterium tuberculosis,soil;water;blood;lake;biofilm;river;wash;lymph;sludge;sediment;bone;hospital;rock;air;mine;stream;permafrost;wetland,18,675516.3.txt
565646.5,Enterococcus faecalis HIP11704,Enterococcus,faecalis,Enterococcus faecalis,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21,565646.5.txt
596320.3,Neisseria flavescens SK114,Neisseria,flavescens,Neisseria flavescens,water;biofilm;air;mouth,4,596320.3.txt
509193.3,Thermoanaerobacter brockii subsp. finnii Ako-1,Thermoanaerobacter,brockii,Thermoanaerobacter brockii,field;spring;bioreactor;waste,4,509193.3.txt
295319.15,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC,Salmonella,enterica,Salmonella enterica,rhizosphere,1,295319.15.txt
431944.4,Magnetospirillum gryphiswaldense MSR-1,Magnetospirillum,gryphiswaldense,Magnetospirillum gryphiswaldense,sediment,1,431944.4.txt
243273.25,Mycoplasma genitalium G37,Mycoplasma,genitalium,Mycoplasma genitalium,blood;gut;surface;mouth,4,243273.25.txt
243273.26,Mycoplasma genitalium G37 [WGS],Mycoplasma,genitalium,Mycoplasma genitalium,blood;gut;surface;mouth,4,243273.26.txt
243273.27,Mycoplasma genitalium G37 [WGS],Mycoplasma,genitalium,Mycoplasma genitalium,blood;gut;surface;mouth,4,243273.27.txt
673519.3,Vibrio harveyi 1DA3,Vibrio,harveyi,Vibrio harveyi,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18,673519.3.txt
564416.3,Chlamydia trachomatis 6276,Chlamydia,trachomatis,Chlamydia trachomatis,sediment,1,564416.3.txt
446465.5,Brachybacterium faecium DSM 4810,Brachybacterium,faecium,Brachybacterium faecium,biofilm;soil;compost;mucus;air;sediment;gut;sea;lake;volcano,10,446465.5.txt
446465.4,Brachybacterium faecium DSM 4810,Brachybacterium,faecium,Brachybacterium faecium,biofilm;soil;compost;mucus;air;sediment;gut;sea;lake;volcano,10,446465.4.txt
517433.4,Pantoea sp. aB,Pantoea,sp.,Pantoea sp.,soil;pond;wetland;surface;gut;water;mine;sludge;river;rhizosphere;air;cabbage;waste,13,517433.4.txt
527004.3,Yersinia rohdei ATCC 43380,Yersinia,rohdei,Yersinia rohdei,surface;river;soil;faeces;sludge,5,527004.3.txt
467200.3,Streptomyces griseoflavus Tu4000,Streptomyces,griseoflavus,Streptomyces griseoflavus,soil;sediment;orchard;forest;mine;sea;compost;rhizosphere;landfill;lake;gut;biofilm;mud;ocean;fruit;field;desert;garden;channel;wetland;cabbage;cave;rock;air;food;water;pond;flat;dust;permafrost,30,467200.3.txt
749544.3,Escherichia coli MS 175-1,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,749544.3.txt
351605.6,Geobacter uraniireducens Rf4,Geobacter,uraniireducens,Geobacter uraniireducens,pasture;harbor;rhizosphere;soil,4,351605.6.txt
351605.4,Geobacter uraniireducens Rf4,Geobacter,uraniireducens,Geobacter uraniireducens,pasture;harbor;rhizosphere;soil,4,351605.4.txt
467705.9,Streptococcus gordonii str. Challis substr. CH1,Streptococcus,gordonii,Streptococcus gordonii,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,467705.9.txt
467705.8,Streptococcus gordonii str. Challis substr. CH1,Streptococcus,gordonii,Streptococcus gordonii,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,467705.8.txt
502801.6,Yersinia pseudotuberculosis PB1/+,Yersinia,pseudotuberculosis,Yersinia pseudotuberculosis,surface;river;soil;faeces;sludge,5,502801.6.txt
122587.5,Neisseria meningitidis Z2491,Neisseria,meningitidis,Neisseria meningitidis,water;biofilm;air;mouth,4,122587.5.txt
122587.1,Neisseria meningitidis Z2491,Neisseria,meningitidis,Neisseria meningitidis,water;biofilm;air;mouth,4,122587.1.txt
634457.3,Acetobacter pasteurianus IFO 3283-32,Acetobacter,pasteurianus,Acetobacter pasteurianus,fruit;vinegar;wine;soil;reservoir;lake;must;rhizosphere;bog;plateau;air;sludge;pond;milk,14,634457.3.txt
666684.3,Afipia sp. 1NLS2,Afipia,sp.,Afipia sp.,biofilm;air;hospital;water;lake;soil,6,666684.3.txt
526981.3,Bacillus cereus Rock1-3,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,526981.3.txt
